rxn num,lv,uv,ldGr,udGr
376,0.0,1000.0,-358.48025,-105.057203
377,0.0,1000.0,-356.831219,-103.408164
378,0.0,1000.0,-230.280457,14.940496
379,-1000.0,1000.0,-172.443033,149.69367
380,-1000.0,1000.0,-119.151895,143.905588
381,-1000.0,1000.0,-164.684789,52.238661
382,-1000.0,1000.0,-127.578776,29.16005
383,-1000.0,1000.0,-121.966016,251.616718
384,-1000.0,1000.0,-118.213243,158.210337
385,-1000.0,1000.0,-108.915249,167.508356
386,-1000.0,1000.0,-292.648377,87.856898
387,1.125351,296.180035,-208.940385,-0.0001
388,-1000.0,1000.0,-163.359811,112.394444
389,-1000.0,1000.0,-395.674019,305.262893
390,-1000.0,1000.0,-127.407947,162.477539
391,-999.998912,1000.0,-156.222306,162.497339
392,-1000.0,1000.0,-76.050908,208.222961
393,-1000.0,1000.0,-195.217666,100.84653
394,-1000.0,1000.0,-210.687523,233.080044
395,-1000.0,1000.0,-355.092044,336.659593
396,-1000.0,1000.0,-277.414656,183.04346
397,-1000.0,1000.0,-369.553465,241.341421
398,-1000.0,1000.0,-inf,inf
399,-1000.0,1000.0,-inf,inf
400,3.118202,25.430503,-inf,inf
401,-999.472533,1000.0,-356.872024,53.58498
403,0.0,0.0,-inf,inf
405,0.0,0.0,-inf,inf
406,0.0,0.0,-inf,inf
408,0.000697,120.295,-254.726351,-6.50536
409,0.010989,167.863505,-361.006956,-64.665344
410,-1000.0,999.472533,-290.025868,215.073711
411,-1000.0,1000.0,-154.391546,116.528497
413,-0.0,1000.0,-138.13986,135.395381
414,1.1e-05,64.770967,-inf,inf
415,1.1e-05,64.770967,-560.050748,-0.0001
417,0.0,0.0,-163.945129,51.292768
418,-0.0,1000.0,-163.908354,51.256486
419,-528.962806,0.0,-163.908353,51.256485
420,0.918344,385.270427,-389.991509,-0.0001
421,0.918344,385.270427,-157.965031,-0.0001
422,0.918344,385.270427,-122.405368,-0.0001
423,0.918344,7.489553,-inf,inf
424,0.0,0.0,-inf,inf
425,0.0,0.0,-260.832817,141.431162
426,3.619871,532.582676,-64.240571,-0.0001
427,0.0,0.0,-223.577999,61.96395
428,-1000.0,1000.0,-293.499207,98.395206
429,3.619871,532.582676,-169.026971,-0.0001
430,-999.1044,1000.0,-114.766705,162.439854
431,-0.0,1000.0,-117.319659,146.23681
432,-1000.0,1000.0,-224.592773,107.93466
433,-999.1044,1000.0,-147.668221,126.782573
434,-1000.0,1000.0,-647.409607,193.356934
435,-0.0,1000.0,-630.802179,221.380037
436,-1000.0,1000.0,-646.355134,205.827099
437,0.0,1000.0,-203.359217,-10.450089
438,0.0,0.0,-220.85434,-27.945209
439,0.0,0.0,-299.949227,157.309511
440,-1000.0,999.999987,-299.166657,187.969995
441,1.1e-05,64.770967,-1194.506971,-0.0001
442,3.3e-05,700.257883,-218.364926,-0.0001
443,3.3e-05,700.257883,-261.653842,-0.0001
444,-999.999987,1000.0,-209.844706,102.405492
445,-1000.0,1000.0,-122.008626,84.140827
446,0.918344,385.270427,-320.463726,-0.0001
447,0.918344,384.990474,-127.194506,-0.0001
448,0.527467,295.582151,-198.130283,-0.0001
449,0.49056,1000.0,-167.387459,-0.0001
450,0.0,315.933513,-97.862592,87.242408
451,0.0,1000.0,-177.944271,-11.148453
452,0.0,1000.0,-194.349892,-27.116812
453,2.043681,386.395765,-84.854073,-0.0001
454,0.0,1000.0,-180.645921,104.044187
455,0.0,0.0,-179.441403,96.485254
456,0.0,0.0,-179.368077,96.558684
457,0.0,0.0,-174.289655,87.100879
458,0.0,0.0,-174.216212,87.174193
459,-1000.0,1000.0,-172.622246,45.871065
460,-1000.0,1000.0,-174.13156,47.464585
461,-1000.0,1000.0,-173.811735,47.144767
463,-1000.0,1000.0,-171.446194,44.694524
464,-1000.0,1000.0,-172.974573,46.253524
465,-1000.0,1000.0,-172.538155,45.816748
466,-1000.0,1000.0,-174.091724,47.340549
467,-1000.0,1000.0,-171.474583,44.807132
468,-1000.0,1000.0,-173.072004,46.321811
469,-1000.0,1000.0,-180.063239,53.341229
470,-1000.0,1000.0,-181.426401,54.675721
471,-1000.0,1000.0,-180.737093,53.986172
472,-1000.0,1000.0,-182.062146,55.311469
473,-1000.0,1000.0,-179.158692,52.406546
475,-1000.0,1000.0,-179.571189,52.904139
476,-1000.0,1000.0,-180.941796,54.190616
477,0.0,1000.0,-178.592276,51.840656
478,-1000.0,1000.0,-179.865928,53.115742
479,0.0,0.0,-294.880833,-54.51692
480,0.0,0.0,-296.406629,-52.905308
481,0.0,0.0,-296.09321,-53.303781
484,0.0,0.0,-295.249847,-54.146675
485,0.0,0.0,-294.730344,-54.667139
486,0.0,0.0,-296.274884,-53.122111
487,0.0,0.0,-293.683528,-55.714672
488,0.0,0.0,-295.219812,-54.176924
489,0.0,0.0,-174.270715,44.222609
491,0.0,0.0,-175.544143,45.496303
492,0.0,0.0,-177.096691,47.049095
493,0.0,0.0,-173.094641,43.046043
494,0.0,0.0,-174.65267,44.605048
495,0.0,0.0,-174.216424,44.168095
496,0.0,0.0,-175.740205,45.69212
497,0.0,0.0,-173.206994,43.158685
498,0.0,0.0,-174.720466,44.673377
499,0.0,0.0,-181.741356,51.692791
500,0.0,0.0,-182.990278,53.027285
505,0.0,0.0,-181.303871,51.255469
506,0.0,0.0,-182.59031,52.542153
507,0.0,0.0,-180.24071,50.192197
508,0.0,0.0,-181.51446,51.467258
509,0.0,1000.0,-263.342821,-23.008533
511,0.0,1000.0,-264.584724,-21.79529
512,0.0,1000.0,-266.155998,-20.223039
513,0.0,1000.0,-262.164637,-24.216969
514,0.0,1000.0,-263.741365,-22.638166
515,0.0,1000.0,-263.13763,-23.158422
516,0.0,1000.0,-264.766389,-21.613626
517,0.0,1000.0,-262.175052,-24.206179
518,0.0,1000.0,-263.711326,-22.668441
519,0.0,1000.0,-188.119164,-8.321318
520,0.0,1000.0,-189.483102,-6.253706
521,-1000.0,1000.0,-170.024807,141.546825
522,-1000.0,1000.0,-172.635293,136.687309
523,-0.0,1000.0,-180.032757,136.635933
524,-1000.0,1000.0,-91.843716,68.322882
525,-1000.0,997.082448,-109.229417,105.891434
526,-1000.0,997.082448,-109.229707,105.891145
527,2.917552,23.794103,-inf,inf
528,0.0,0.0,-inf,inf
529,1.1e-05,233.419294,-75.809751,-0.0001
530,0.0,0.0,-176.897317,193.017876
531,2.917552,637.672919,-115.43187,-0.0001
532,0.0,999.50944,-228.780187,-27.223519
533,0.066705,451.170342,-497.169457,-165.357583
534,0.0,0.0,-261.308276,-0.0001
535,0.0,0.0,-304.921416,-15.99149
536,-1000.0,1000.0,-98.6649,104.446343
537,-0.0,1000.0,-103.668605,56.46553
538,-1000.0,1000.0,-150.944561,114.800885
539,3.619871,532.582676,-192.977701,-0.0001
540,-1000.0,1000.0,-317.599546,171.582011
541,-1000.0,1000.0,-317.628263,171.553294
542,-1000.0,1000.0,-103.636961,103.669344
543,-1000.0,1000.0,-103.62085,103.685454
544,-1000.0,1000.0,-103.627356,103.67895
545,-1000.0,1000.0,-inf,inf
546,-1000.0,1000.0,-104.642563,160.45198
547,-1000.0,1000.0,-80.01828,165.283492
548,0.0,0.0,-140.032052,126.189381
549,0.0,0.0,-161.449332,114.948985
550,-1000.0,1000.0,-315.800542,173.197042
551,-997.082448,1000.0,-330.765222,158.232362
552,0.066705,999.576145,-426.753999,-235.873688
553,0.0,317.377683,-207.37178,124.94298
554,-1000.0,1000.0,-278.758958,9.647223
556,0.0,116.709642,-295.835472,85.486351
557,-532.946682,-3.983876,0.0001,106.418422
558,0.0,0.0,-104.196237,106.419946
559,3.983876,32.490512,-inf,inf
560,0.0,0.0,-inf,inf
561,0.0,0.0,-117.479306,83.066178
562,0.0,0.0,-117.479364,83.066115
563,0.0,0.0,-130.024105,72.62556
564,0.0,0.0,-130.024123,72.625578
565,0.0,0.0,-130.02411,72.625564
566,0.0,0.0,-130.024112,72.625567
567,3.619871,29.521863,-inf,inf
568,0.0,0.0,-inf,inf
569,-1000.0,1000.0,-160.838717,108.942666
570,-1000.0,1000.0,-151.639628,124.749901
573,-1000.0,1000.0,-241.394403,43.727541
574,-1000.0,1000.0,-162.422885,148.803627
575,-1000.0,1000.0,-154.456029,151.363299
576,0.0,0.0,-157.76153,263.530615
577,-196.367954,211.22948,-102.096953,178.797899
578,-512.09176,196.367954,-53.149259,53.67523
579,-1000.0,1000.0,-178.228408,59.837675
580,-996.830968,1000.0,-176.619748,50.452276
581,-442.95886,1000.0,-275.690612,114.292784
582,-442.063261,1000.0,-179.428242,149.40469
583,0.0,0.0,-364.028953,243.240024
584,0.8956,7.304067,-inf,inf
585,0.0,0.0,-inf,inf
586,-1000.0,1000.0,-164.792865,172.522965
587,-1000.0,1000.0,-173.847516,158.771309
588,-999.997912,1000.0,-166.271731,173.693152
589,-1000.0,1000.0,-102.245963,59.106408
590,-1000.0,1000.0,-177.715366,66.124414
591,-1000.0,1000.0,-190.634842,79.044451
592,-1000.0,1000.0,-200.944471,89.353603
593,-1000.0,1000.0,-189.629704,78.039034
594,3.3e-05,700.257883,-252.405466,-0.0001
595,-1000.0,1000.0,-207.499985,102.286374
596,-1000.0,1000.0,-207.000999,103.377581
597,-1000.0,1000.0,-207.945077,102.840743
598,-1000.0,1000.0,-209.032955,103.929353
599,-1000.0,1000.0,-206.746207,101.53197
600,0.0,1000.0,-207.793218,102.58008
601,-1000.0,1000.0,-207.067704,101.963371
602,-1000.0,1000.0,-208.224377,103.011242
603,0.0,1000.0,-206.313775,101.099666
604,-1000.0,1000.0,-207.233563,102.128744
605,-417.029448,1000.0,-147.365416,23.531706
606,-417.029448,494.548929,-63.457169,55.687647
607,-997.864821,1000.0,-144.06085,184.980168
608,0.259457,2.116005,-225.600427,-0.0001
