rxn num,lv,uv,ldGr,udGr
336,-999.99989,1000.0,-137.472319,133.760432
337,-1000.0,1000.0,-118.527426,254.714674
338,-1000.0,1000.0,-119.575717,238.905733
339,0.0,0.0,0.0001,127.957662
340,-1000.0,1000.0,-135.19067,107.59489
341,-1000.0,1000.0,-198.067822,147.877602
342,-1000.0,1000.0,-197.579619,177.700607
343,-0.0,1000.0,-138.311523,15.545403
344,-414.203604,1000.0,-115.157522,23.564582
345,-1000.0,1000.0,-72.223673,65.073965
346,-1000.0,1000.0,-62.145988,35.422747
347,-1000.0,1000.0,-62.154213,35.414523
348,1.178804,516.725817,-124.910891,-0.0001
349,0.0,1000.0,-285.015526,65.886007
350,-999.99989,1000.0,-268.204526,81.272926
351,0.0,0.0,-101.268383,98.528778
352,-528.962806,0.0,-144.185989,17.51127
353,-1000.0,999.700981,-78.098535,114.501253
354,1.1e-05,1000.0,-211.105419,-0.0001
355,0.0,0.0,-251.229282,85.139248
356,1.1e-05,233.419294,-209.436387,-0.0001
358,-1000.0,1000.0,-inf,inf
359,-1000.0,999.740543,-286.544221,185.715118
360,0.0,1000.0,-166.567464,77.369888
361,-1000.0,400.269754,-10.995018,47.970288
362,-1000.0,1000.0,-135.967061,132.133007
363,-1000.0,1000.0,-85.71178,70.920177
364,0.0,1000.0,-349.659588,-61.22735
365,-1000.0,1000.0,-220.072284,336.683695
366,-1000.0,1000.0,-171.037791,162.309798
367,-1000.0,1000.0,-168.75314,186.596028
368,-1000.0,1000.0,-305.613529,166.484456
369,-1000.0,1000.0,-333.187454,239.245904
370,-999.740543,1000.0,-112.739728,74.439758
371,1.551253,12.651246,-inf,inf
373,0.0,0.0,-inf,inf
374,-144.353164,1000.0,-154.340945,147.736878
375,0.0,1000.0,-146.800864,170.229612
376,0.0,1000.0,-352.775304,-122.17204
377,0.0,1000.0,-351.126274,-120.523002
378,1.1e-05,1000.0,-211.741545,-0.0001
380,-1000.0,1000.0,-107.742004,136.298993
382,-1000.0,1000.0,-116.168884,23.455104
383,-1000.0,1000.0,-110.556124,97.505057
384,-1000.0,1000.0,-106.803352,145.376372
385,-1000.0,1000.0,-97.505357,156.098464
386,-1000.0,1000.0,-279.553367,82.151952
387,1.125351,296.180035,-196.106419,-0.0001
389,-1000.0,1000.0,-372.854236,288.148055
391,-999.998912,1000.0,-144.812414,151.087447
392,-1000.0,1000.0,-64.641017,196.813069
393,-1000.0,1000.0,-183.807774,89.436639
394,-999.997824,1000.0,-199.277632,221.670152
395,-1000.0,1000.0,-337.977206,325.249702
396,-1000.0,1000.0,-266.004765,171.633568
397,-1000.0,1000.0,-352.438627,229.93153
398,-1000.0,1000.0,-inf,inf
399,-1000.0,1000.0,-inf,inf
400,3.118202,25.430503,-inf,inf
401,-0.0,1000.0,-330.943048,-32.799268
402,0.0,0.0,-354.974696,225.456069
403,0.0,0.0,-inf,inf
405,0.0,0.0,-inf,inf
406,0.0,0.0,-inf,inf
407,0.0,0.0,-inf,inf
408,0.000697,120.295,-241.631342,-12.210306
409,0.010989,167.863505,-340.521882,-99.70508
410,-252.548123,999.472533,-278.615977,207.944691
411,-999.472533,1000.0,-142.981654,75.783815
412,-1000.0,1000.0,-125.280414,93.200897
413,-999.96194,1000.0,-126.729968,123.98549
414,1.1e-05,64.770967,-inf,inf
415,1.1e-05,64.770967,-548.379812,-0.0001
416,0.0,0.0,-inf,inf
417,-1000.0,0.0,-151.111163,10.548086
418,-1000.0,1000.0,-151.074388,10.511804
419,-528.962806,0.0,-151.074388,10.511804
420,0.918344,385.270427,-368.343405,-0.0001
421,0.918344,385.270427,-146.555139,-0.0001
422,0.918344,385.270427,-110.995476,-0.0001
423,0.918344,7.489553,-inf,inf
424,0.0,0.0,-inf,inf
426,3.619871,532.582676,-58.535626,-0.0001
427,0.0,0.0,-212.168108,50.554058
428,0.0,1000.0,-280.665241,-121.775172
429,3.619871,532.582676,-151.912133,-0.0001
430,-1000.0,1000.0,-103.356813,149.605888
431,-1000.0,1000.0,-105.909767,138.630216
432,-1000.0,1000.0,-211.698954,67.189979
433,-1000.0,1000.0,-136.258329,115.372682
434,-1000.0,1000.0,-641.704661,173.68832
435,0.0,1000.0,-625.097233,209.970145
436,-1000.0,1000.0,-640.650188,194.417207
437,0.0,1000.0,-190.264207,-16.155035
439,0.0,0.0,-288.539336,145.899619
440,-1000.0,999.999987,-286.332691,147.225313
441,1.1e-05,64.770967,-1165.982242,-0.0001
442,3.3e-05,700.257883,-195.545143,-0.0001
443,3.3e-05,700.257883,-250.24395,-0.0001
444,-999.999987,1000.0,-197.01074,61.66081
445,-1000.0,1000.0,-110.598734,43.396145
446,0.918344,385.270427,-301.924814,-0.0001
447,0.918344,385.270427,-121.48956,-0.0001
448,0.527467,295.582151,-185.035273,-0.0001
449,0.49056,1000.0,-155.977567,-0.0001
450,0.0,315.933513,-86.452701,80.113388
451,0.0,1000.0,-126.22696,-16.853399
452,0.0,1000.0,-182.940001,-32.821758
453,2.043681,386.395765,-79.149127,-0.0001
454,0.0,1000.0,-175.4399,92.634295
455,-0.0,0.0,-168.031511,-0.0001
456,0.0,0.0,-167.958185,85.148792
457,-0.0,0.0,-162.879763,75.690987
459,-1000.0,1000.0,-161.212354,40.166119
460,-1000.0,1000.0,-162.721668,41.75964
461,-1000.0,1000.0,-162.456161,41.439821
462,-1000.0,1000.0,-164.038347,42.992606
463,-1000.0,1000.0,-159.95234,38.989578
464,-1000.0,1000.0,-161.510364,40.548578
465,-1000.0,1000.0,-161.157909,40.111802
466,-1000.0,1000.0,-162.652187,41.635603
467,-1000.0,1000.0,-160.064691,39.102186
468,-1000.0,1000.0,-161.57815,40.616865
469,-1000.0,1000.0,-168.653348,47.636283
471,-1000.0,1000.0,-169.327201,48.281226
472,-1000.0,1000.0,-170.652254,49.606523
473,-1000.0,1000.0,-167.7488,46.7016
474,0.0,1000.0,-169.038749,47.992892
475,-1000.0,1000.0,-168.161297,47.199193
477,-1000.0,1000.0,-167.182384,46.13571
478,-1000.0,1000.0,-168.456036,47.410796
480,0.0,0.0,-285.081332,-58.610254
482,0.0,0.0,-286.254604,-57.436465
483,0.0,0.0,-282.263252,-61.430399
484,0.0,0.0,-283.839955,-59.851621
485,0.0,0.0,-283.320453,-60.372084
486,0.0,0.0,-284.864992,-58.827057
487,0.0,0.0,-273.621107,-61.419618
488,0.0,0.0,-283.80992,-59.881869
489,0.0,0.0,-162.776227,38.517663
490,0.0,0.0,-164.454085,40.111169
491,0.0,0.0,-164.134252,39.791357
492,0.0,0.0,-165.686799,41.344149
493,0.0,0.0,-161.68475,37.341097
494,0.0,0.0,-163.242778,38.900102
495,0.0,0.0,-162.806533,38.463149
496,0.0,0.0,-164.330313,39.987174
497,0.0,0.0,-161.797103,37.453739
498,0.0,0.0,-163.310574,38.968431
499,0.0,0.0,-170.331464,-0.0001
500,0.0,0.0,-171.580386,47.32234
501,0.0,0.0,-170.975665,46.632789
502,0.0,0.0,-172.300695,47.958063
503,0.0,0.0,-169.397263,45.053152
504,0.0,0.0,-170.687191,46.344422
505,0.0,0.0,-169.893979,45.550523
506,0.0,0.0,-171.180419,46.837207
507,0.0,0.0,-168.830818,44.487251
508,0.0,0.0,-170.104568,45.762312
510,0.0,1000.0,-253.572816,-27.101773
511,0.0,1000.0,-253.174832,-27.500236
512,0.0,1000.0,-254.746106,-25.927985
513,0.0,1000.0,-250.754746,-29.921915
514,0.0,1000.0,-252.331473,-28.343112
515,0.0,1000.0,-251.811701,-28.863368
516,0.0,1000.0,-253.356497,-27.318572
517,0.0,1000.0,-250.76516,-29.911125
518,0.0,1000.0,-252.301434,-28.373387
519,0.0,1000.0,-175.024154,-14.026264
520,0.0,1000.0,-176.388092,-11.958652
521,-1000.0,1000.0,-152.90997,130.136933
522,-1000.0,1000.0,-159.323753,125.277417
523,-1000.0,1000.0,-162.917919,125.226042
524,0.0,1000.0,-80.433824,62.617936
525,-1000.0,997.082448,-97.819525,94.481542
526,-1000.0,997.082448,-97.819815,94.481253
527,2.917552,23.794103,-inf,inf
528,0.0,0.0,-inf,inf
529,1.1e-05,233.419294,-70.104805,-0.0001
530,0.0,0.0,-159.782479,175.903038
531,2.917552,637.672919,-104.021978,-0.0001
532,0.0,999.50944,-213.296897,-32.928465
533,0.066705,451.170342,-485.759565,-178.669123
534,0.0,0.0,-249.898385,10.576406
535,0.0,0.0,-293.511524,-27.401382
536,-1000.0,1000.0,-87.255009,93.036451
537,-1000.0,1000.0,-92.258713,50.760584
538,-1000.0,1000.0,-143.337966,103.390993
539,3.619871,532.582676,-170.157918,-0.0001
540,-1000.0,1000.0,-306.189654,165.877065
541,-1000.0,1000.0,-306.218371,165.848348
542,-1000.0,1000.0,-92.227069,92.259452
543,-1000.0,1000.0,-92.210959,92.275562
544,-1000.0,1000.0,-92.217464,92.269059
545,-1000.0,1000.0,-inf,inf
546,0.0,1000.0,-93.232671,152.845386
547,-1000.0,1000.0,-312.166379,159.578546
548,0.0,0.0,-132.425458,114.779489
549,0.0,0.0,-148.615366,103.539093
550,-1000.0,1000.0,-304.390651,167.492096
551,-997.082448,1000.0,-319.35533,152.527416
552,0.066705,999.576145,-421.049053,-247.28358
554,0.0,1000.0,-264.239874,-1.762669
556,0.0,116.596321,-290.130527,79.781405
557,-532.946682,-3.983876,0.0001,95.008531
558,0.0,0.0,-92.786345,95.010055
559,3.983876,32.490512,-inf,inf
560,0.0,0.0,-inf,inf
561,0.0,0.0,-111.77436,77.361232
562,0.0,0.0,-111.774419,77.361169
565,0.0,0.0,-124.319164,66.920619
566,0.0,0.0,-124.319166,66.920621
567,3.619871,29.521863,-inf,inf
568,0.0,0.0,-inf,inf
569,-1000.0,1000.0,-149.428825,104.140944
570,-1000.0,1000.0,-23.029459,113.340009
571,-1000.0,1000.0,-141.378152,112.191592
572,-1000.0,1000.0,-226.888997,33.728018
573,-1000.0,1000.0,-229.984511,32.317649
575,-1000.0,1000.0,-140.193664,139.953408
576,0.0,0.0,-146.351638,252.120723
577,-196.367954,211.22948,-90.687061,127.080588
578,-512.09176,196.367954,-47.444313,47.970284
579,-1000.0,1000.0,-172.523462,54.132729
580,-996.830968,1000.0,-169.229684,55.741393
581,-442.95886,1000.0,-258.575775,68.280419
582,-442.063261,1000.0,-168.018351,137.994799
583,0.0,0.0,-352.619061,231.830132
584,0.8956,7.304067,-inf,inf
585,0.0,0.0,-inf,inf
586,-1000.0,1000.0,-153.382973,161.113073
587,-1000.0,1000.0,-162.437624,151.164715
588,-1000.0,1000.0,-154.86184,162.28326
589,-1000.0,1000.0,-90.836072,53.401462
590,-1000.0,1000.0,-164.8814,25.379732
591,-999.973626,1000.0,-177.800876,67.63456
592,-1000.0,1000.0,-37.260351,77.943712
593,-1000.0,1000.0,-176.795738,66.629142
594,3.3e-05,700.257883,-229.585683,-0.0001
595,-1000.0,1000.0,-195.981048,90.876482
596,-1000.0,1000.0,-197.180567,91.967689
597,-1000.0,1000.0,-196.644231,91.430851
598,-1000.0,1000.0,-197.732108,92.519461
599,-1000.0,1000.0,-195.22727,90.122078
600,-1000.0,1000.0,-196.383326,91.170188
601,-1000.0,1000.0,-195.766858,90.553479
602,-1000.0,1000.0,-196.814485,91.601351
603,-1000.0,1000.0,-194.903883,89.689774
604,-1000.0,1000.0,-195.932717,90.718852
605,-417.029448,1000.0,-135.955525,17.82676
606,-417.029448,494.548929,-57.752223,49.982701
607,-997.864821,1000.0,-126.946012,173.570276
