rxn num,lv,uv,ldGr,udGr
1852,0.0,1000.0,-inf,inf
1855,0.0,0.0,-164.909244,62.982257
1865,0.0,1000.0,-inf,inf
1876,0.0,1000.0,-inf,inf
1880,0.0,1000.0,-inf,inf
1881,0.0,1000.0,-inf,inf
1883,-1000.0,1000.0,-inf,inf
1886,0.0,1000.0,-116.262392,-0.0001
1898,-1000.0,1000.0,-inf,inf
1899,-0.0,1000.0,-inf,inf
1900,0.0,1000.0,-inf,inf
1904,0.0,1000.0,-148.926258,-0.0001
1905,-1000.0,1000.0,-275.981434,171.925443
1906,0.0,1000.0,-inf,inf
1908,1000.0,1000.0,-244.78376,170.761796
1914,0.0,1000.0,-inf,inf
1920,0.0,1000.0,-inf,inf
1930,0.0,1000.0,-inf,inf
1932,-1000.0,1000.0,-inf,inf
1933,0.0,1000.0,-inf,inf
1936,0.0,1000.0,-inf,inf
1939,0.0,1000.0,-inf,inf
1940,0.0,1000.0,-inf,inf
1941,0.0,1000.0,-inf,inf
1948,-1000.0,1000.0,-inf,inf
1954,-1000.0,1000.0,-inf,inf
1958,0.0,1000.0,-inf,inf
1964,107.786621,1000.0,-inf,inf
1966,0.0,1000.0,-inf,inf
1972,0.0,1000.0,-inf,inf
1973,0.0,1000.0,-inf,inf
1976,0.0,1000.0,-inf,inf
1978,0.0,1000.0,-inf,inf
1980,0.0,1000.0,-inf,inf
1987,0.0,1000.0,-inf,inf
1996,0.0,1000.0,-inf,inf
2013,0.0,1000.0,-inf,inf
2022,0.0,1000.0,-inf,inf
2038,0.0,1000.0,-inf,inf
2042,0.0,1000.0,-inf,inf
2044,0.0,1000.0,-inf,inf
2051,-1000.0,1000.0,-inf,inf
2056,0.0,1000.0,-inf,inf
2065,0.0,1000.0,-inf,inf
2066,-1000.0,1000.0,-inf,inf
2085,0.0,1000.0,-inf,inf
2087,0.0,1000.0,-inf,inf
2095,0.0,1000.0,-inf,inf
2097,0.0,1000.0,-inf,inf
2109,0.0,1000.0,-inf,inf
2115,-1000.0,1000.0,-inf,inf
2116,0.0,1000.0,-inf,inf
2118,0.0,1000.0,-inf,inf
2124,0.0,1000.0,-inf,inf
2132,0.0,1000.0,-inf,inf
2157,0.0,1000.0,-inf,inf
2172,0.0,1000.0,-inf,inf
2175,0.0,1000.0,-inf,inf
2183,0.0,1000.0,-inf,inf
2184,-1000.0,1000.0,-inf,inf
2208,0.0,0.0,-96.939082,-0.0001
2211,0.0,1000.0,-inf,inf
2215,0.0,1000.0,-inf,inf
2222,0.0,1000.0,-inf,inf
2226,0.0,1000.0,-inf,inf
2233,0.0,1000.0,-100.30468,188.819597
2237,0.0,1000.0,-inf,inf
2247,0.0,1000.0,-inf,inf
2249,-1000.0,1000.0,-inf,inf
2252,0.0,1000.0,-inf,inf
2267,0.0,1000.0,-201.273206,-0.0003
2270,0.0,1000.0,-inf,-inf
2275,0.0,1000.0,-186.298635,221.848261
2315,-1000.0,1000.0,-inf,inf
2322,0.0,1000.0,-inf,inf
2355,1000.0,1000.0,-inf,inf
2356,-1000.0,1000.0,-inf,inf
2363,0.0,1000.0,-inf,inf
2369,0.0,1000.0,-46.64618,-0.0001
2370,0.0,1000.0,-inf,inf
2378,0.0,1000.0,-inf,inf
2385,0.0,1000.0,-191.604156,-0.0003
2387,1000.0,1000.0,-221.564804,-0.0001
2388,-1000.0,1000.0,-52.726944,95.882129
2394,0.0,1000.0,-265.529845,-0.0001
2410,0.0,1000.0,-inf,inf
2412,-1000.0,1000.0,-inf,inf
2416,0.0,1000.0,-inf,inf
2432,0.0,1000.0,-263.683261,-0.0001
2436,0.0,233.176751,-185.593849,-0.0001
2444,0.0,233.176751,-228.459682,-29.046225
2445,0.0,233.176714,-244.576757,-25.63141
2454,0.0,1000.0,-inf,inf
2459,-1000.0,1000.0,-inf,inf
2462,0.0,254.575231,-inf,inf
2463,0.0,255.719216,-inf,inf
2474,-1000.0,0.0,0.0001,113.272356
2503,-1000.0,0.0,-inf,inf
2506,0.0,0.0,-261.784684,-48.161729
2507,0.0,0.0,-274.601087,-19.895587
2515,0.0,1000.0,-inf,inf
2517,0.0,1000.0,-inf,inf
2519,0.0,1000.0,-inf,inf
2535,0.0,1000.0,-inf,inf
2536,0.0,1000.0,-inf,inf
2537,0.0,1000.0,-inf,inf
2540,0.0,1000.0,-inf,inf
2548,0.0,1000.0,-inf,inf
2550,0.0,1000.0,-inf,inf
2563,0.0,1000.0,-inf,inf
2564,0.0,1000.0,-inf,inf
2579,0.0,1000.0,-inf,inf
2596,0.0,1000.0,-inf,inf
2600,0.0,1000.0,-254.056931,-69.110942
2621,0.0,1000.0,-291.367922,108.055891
2625,0.0,1000.0,-306.769612,-0.0001
2636,0.0,1000.0,-inf,inf
2639,0.0,1000.0,-inf,inf
2645,0.0,1000.0,-inf,inf
2652,0.0,1000.0,-210.353009,-0.0003
2665,996.600218,1000.0,-inf,inf
2668,0.0,0.0,-inf,inf
2672,0.0,1000.0,-inf,inf
2675,0.0,1000.0,-inf,inf
2683,0.0,1000.0,-141.148909,-0.0001
2686,0.0,1000.0,-293.66174,-0.0001
2687,-1000.0,1000.0,-108.163383,97.008388
2692,-1000.0,1000.0,-inf,inf
2695,0.0,1000.0,-inf,inf
2696,0.0,1000.0,-inf,inf
2700,0.0,1000.0,-95.870357,-0.0001
2714,-1000.0,1000.0,-140.249121,140.993778
2724,0.0,1000.0,-0.0007,-0.0007
2734,0.0,1000.0,-146.217249,-0.0003
2739,-1000.0,0.0,-155.630823,147.766417
2746,0.0,1000.0,-139.437574,-0.0003
2747,0.0,1000.0,-140.249121,-7.399184
2748,0.0,1000.0,-141.024466,-0.0001
2754,0.0,1000.0,-148.253844,147.357238
2760,0.0,1000.0,-145.327241,145.740836
2767,0.0,1000.0,-0.0003,152.772985
2768,0.0,1000.0,-148.40317,-0.0009
2783,0.0,1000.0,-141.108109,-0.0005
2787,0.0,1000.0,-153.83889,-0.0013
2795,0.0,1000.0,-140.195226,147.491854
2804,0.0,1000.0,-145.121566,-0.0013
2832,0.0,1000.0,-143.426794,140.651653
2836,0.0,1000.0,-139.437574,-0.0001
2838,0.0,1000.0,-144.973587,-0.0013
2840,0.0,1000.0,-143.023476,140.249321
2843,0.0,1000.0,-150.16607,-0.0013
2844,0.0,1000.0,-143.76886,-0.0007
2846,-1000.0,0.0,0.0005,141.809151
2859,0.0,1000.0,-139.437574,146.698951
2867,-1000.0,1000.0,-142.037912,147.719173
2880,0.0,1000.0,-72.445593,-0.0001
2887,0.0,1000.0,-0.0001,-0.0001
2888,0.0,1000.0,-95.486054,95.485932
